 INFO  Accepting connections at http://localhost:3000
 HTTP  9/21/2026 5:12:04 PM ::1 GET /sponsors/__next._tree.txt?_rsc=5CB68i4pnAekjehf
 HTTP  9/21/2026 5:12:04 PM ::1 GET /registration/__next._tree.txt?_rsc=5CB68i4pnAekjehf
 HTTP  9/21/2026 5:12:04 PM ::1 GET /about/__next.about.__PAGE__.txt?_rsc=hzcUC6YqarYE9pKE
 HTTP  9/21/2026 5:12:04 PM ::1 GET /agenda/__next.agenda.__PAGE__.txt?_rsc=j4kbAtHoDLFX2hk4
 HTTP  9/21/2026 5:12:04 PM ::1 Returned 200 in 286 ms
 HTTP  9/21/2026 5:12:04 PM ::1 Returned 200 in 293 ms
 HTTP  9/21/2026 5:12:04 PM ::1 Returned 404 in 257 ms
 HTTP  9/21/2026 5:12:04 PM ::1 Returned 404 in 258 ms
 HTTP  9/21/2026 5:12:04 PM ::1 GET /speakers/__next.speakers.__PAGE__.txt?_rsc=22PMAocxR9F6V8R5
 HTTP  9/21/2026 5:12:04 PM ::1 GET /posters/__next.posters.__PAGE__.txt?_rsc=44zf1ldL-cmIdsFY
 HTTP  9/21/2026 5:12:04 PM ::1 Returned 404 in 109 ms
 HTTP  9/21/2026 5:12:04 PM ::1 Returned 404 in 91 ms
 HTTP  9/21/2026 5:12:05 PM ::1 GET /sponsors/__next.sponsors.__PAGE__.txt?_rsc=HgMpmY5Ko1RgowCN
 HTTP  9/21/2026 5:12:05 PM ::1 GET /registration/__next.registration.__PAGE__.txt?_rsc=vL_-aE5EF4X0Mpyf
 HTTP  9/21/2026 5:12:05 PM ::1 Returned 404 in 51 ms
 HTTP  9/21/2026 5:12:05 PM ::1 Returned 404 in 225 ms
 HTTP  9/21/2026 5:29:09 PM ::1 GET /
 HTTP  9/21/2026 5:29:09 PM ::1 Returned 200 in 9 ms
 HTTP  9/21/2026 5:29:09 PM ::1 GET /compass-logo.png
 HTTP  9/21/2026 5:29:09 PM ::1 GET /_next/static/chunks/41u-6wrh3cc1o.css
 HTTP  9/21/2026 5:29:09 PM ::1 Returned 200 in 453 ms
 HTTP  9/21/2026 5:29:09 PM ::1 Returned 200 in 404 ms
 HTTP  9/21/2026 5:29:10 PM ::1 GET /_next/static/chunks/3s6nzrbk-8mnv.js
 HTTP  9/21/2026 5:29:10 PM ::1 Returned 200 in 94 ms
 HTTP  9/21/2026 5:29:10 PM ::1 GET /_next/static/chunks/19mx3mg6lkumu.js
 HTTP  9/21/2026 5:29:10 PM ::1 GET /_next/static/chunks/3kmozkq6tgqnz.js
 HTTP  9/21/2026 5:29:10 PM ::1 GET /_next/static/chunks/2l5x-zhm7488_.js
 HTTP  9/21/2026 5:29:11 PM ::1 GET /_next/static/chunks/turbopack-23uo424_7v2rd.js
 HTTP  9/21/2026 5:29:11 PM ::1 GET /_next/static/chunks/3fntmmi971322.js
 HTTP  9/21/2026 5:29:10 PM ::1 Returned 200 in 998 ms
 HTTP  9/21/2026 5:29:11 PM ::1 GET /_next/static/media/public-sans-latin-400-normal.0dfhr30pzjgke.woff2
 HTTP  9/21/2026 5:29:11 PM ::1 Returned 200 in 762 ms
 HTTP  9/21/2026 5:29:11 PM ::1 Returned 200 in 852 ms
 HTTP  9/21/2026 5:29:10 PM ::1 Returned 200 in 1129 ms
 HTTP  9/21/2026 5:29:10 PM ::1 Returned 200 in 1478 ms
 HTTP  9/21/2026 5:29:11 PM ::1 Returned 200 in 566 ms
 HTTP  9/21/2026 5:29:12 PM ::1 GET /_next/static/media/source-serif-4-latin-400-normal.2h0g4hvhigxb2.woff2
 HTTP  9/21/2026 5:29:12 PM ::1 GET /_next/static/media/public-sans-latin-600-normal.28kl08ryt2g51.woff2
 HTTP  9/21/2026 5:29:12 PM ::1 GET /_next/static/media/source-serif-4-latin-400-italic.176tdg0wh_pxv.woff2
 HTTP  9/21/2026 5:29:12 PM ::1 GET /_next/static/media/public-sans-latin-800-normal.3yqjxqcq8pbt_.woff2
 HTTP  9/21/2026 5:29:12 PM ::1 GET /college.jpeg
 HTTP  9/21/2026 5:29:12 PM ::1 Returned 200 in 96 ms
 HTTP  9/21/2026 5:29:12 PM ::1 Returned 200 in 667 ms
 HTTP  9/21/2026 5:29:13 PM ::1 GET /_next/static/chunks/08h_lnmb0vpih.js
 HTTP  9/21/2026 5:29:12 PM ::1 Returned 200 in 861 ms
 HTTP  9/21/2026 5:29:12 PM ::1 Returned 200 in 700 ms
 HTTP  9/21/2026 5:29:12 PM ::1 Returned 200 in 703 ms
 HTTP  9/21/2026 5:29:13 PM ::1 GET /_next/static/chunks/0goy3ssicgvu7.js
 HTTP  9/21/2026 5:29:13 PM ::1 GET /bsnu-logo.png
 HTTP  9/21/2026 5:29:13 PM ::1 GET /fms-logo.png
 HTTP  9/21/2026 5:29:13 PM ::1 Returned 200 in 877 ms
 HTTP  9/21/2026 5:29:13 PM ::1 Returned 200 in 233 ms
 HTTP  9/21/2026 5:29:13 PM ::1 Returned 200 in 193 ms
 HTTP  9/21/2026 5:29:13 PM ::1 Returned 200 in 624 ms
 HTTP  9/21/2026 5:29:14 PM ::1 GET /tab-compass.png
 HTTP  9/21/2026 5:29:14 PM ::1 Returned 200 in 39 ms
 HTTP  9/21/2026 5:29:14 PM ::1 HEAD /
 HTTP  9/21/2026 5:29:14 PM ::1 HEAD /about/
 HTTP  9/21/2026 5:29:14 PM ::1 HEAD /agenda/
 HTTP  9/21/2026 5:29:14 PM ::1 HEAD /speakers/
 HTTP  9/21/2026 5:29:14 PM ::1 Returned 304 in 425 ms
 HTTP  9/21/2026 5:29:14 PM ::1 GET /__next._tree.txt?_rsc=5CB68i4pnAekjehf
 HTTP  9/21/2026 5:29:14 PM ::1 Returned 200 in 345 ms
 HTTP  9/21/2026 5:29:14 PM ::1 Returned 200 in 566 ms
 HTTP  9/21/2026 5:29:14 PM ::1 Returned 200 in 468 ms
 HTTP  9/21/2026 5:29:14 PM ::1 Returned 200 in 287 ms
 HTTP  9/21/2026 5:29:15 PM ::1 GET /agenda/__next._tree.txt?_rsc=5CB68i4pnAekjehf
 HTTP  9/21/2026 5:29:15 PM ::1 GET /about/__next._tree.txt?_rsc=5CB68i4pnAekjehf
 HTTP  9/21/2026 5:29:15 PM ::1 GET /speakers/__next._tree.txt?_rsc=5CB68i4pnAekjehf
 HTTP  9/21/2026 5:29:15 PM ::1 HEAD /posters/
 HTTP  9/21/2026 5:29:15 PM ::1 Returned 200 in 432 ms
 HTTP  9/21/2026 5:29:15 PM ::1 Returned 200 in 330 ms
 HTTP  9/21/2026 5:29:15 PM ::1 Returned 200 in 521 ms
 HTTP  9/21/2026 5:29:15 PM ::1 Returned 200 in 558 ms
 HTTP  9/21/2026 5:29:16 PM ::1 HEAD /sponsors/
 HTTP  9/21/2026 5:29:16 PM ::1 HEAD /registration/
 HTTP  9/21/2026 5:29:16 PM ::1 GET /__next.__PAGE__.txt?_rsc=8nTjltbQWvg6NcbE
 HTTP  9/21/2026 5:29:16 PM ::1 Returned 200 in 235 ms
 HTTP  9/21/2026 5:29:16 PM ::1 GET /posters/__next._tree.txt?_rsc=5CB68i4pnAekjehf
 HTTP  9/21/2026 5:29:16 PM ::1 Returned 200 in 281 ms
 HTTP  9/21/2026 5:29:16 PM ::1 Returned 200 in 293 ms
 HTTP  9/21/2026 5:29:16 PM ::1 GET /sponsors/__next._tree.txt?_rsc=5CB68i4pnAekjehf
 HTTP  9/21/2026 5:29:16 PM ::1 Returned 200 in 201 ms
 HTTP  9/21/2026 5:29:16 PM ::1 GET /registration/__next._tree.txt?_rsc=5CB68i4pnAekjehf
 HTTP  9/21/2026 5:29:16 PM ::1 GET /about/__next.about.__PAGE__.txt?_rsc=hzcUC6YqarYE9pKE
 HTTP  9/21/2026 5:29:16 PM ::1 Returned 200 in 202 ms
 HTTP  9/21/2026 5:29:16 PM ::1 GET /agenda/__next.agenda.__PAGE__.txt?_rsc=j4kbAtHoDLFX2hk4
 HTTP  9/21/2026 5:29:16 PM ::1 Returned 200 in 194 ms
 HTTP  9/21/2026 5:29:17 PM ::1 GET /speakers/__next.speakers.__PAGE__.txt?_rsc=22PMAocxR9F6V8R5
 HTTP  9/21/2026 5:29:17 PM ::1 GET /posters/__next.posters.__PAGE__.txt?_rsc=44zf1ldL-cmIdsFY
 HTTP  9/21/2026 5:29:16 PM ::1 Returned 404 in 324 ms
 HTTP  9/21/2026 5:29:17 PM ::1 Returned 404 in 284 ms
 HTTP  9/21/2026 5:29:17 PM ::1 Returned 404 in 282 ms
 HTTP  9/21/2026 5:29:16 PM ::1 Returned 404 in 516 ms
 HTTP  9/21/2026 5:29:17 PM ::1 GET /sponsors/__next.sponsors.__PAGE__.txt?_rsc=HgMpmY5Ko1RgowCN
 HTTP  9/21/2026 5:29:17 PM ::1 GET /registration/__next.registration.__PAGE__.txt?_rsc=vL_-aE5EF4X0Mpyf
 HTTP  9/21/2026 5:29:17 PM ::1 Returned 404 in 109 ms
 HTTP  9/21/2026 5:29:17 PM ::1 Returned 404 in 94 ms
 HTTP  9/21/2026 5:29:18 PM ::1 GET /about/
 HTTP  9/21/2026 5:29:18 PM ::1 Returned 200 in 22 ms
 HTTP  9/21/2026 5:29:18 PM ::1 GET /compass-logo.png
 HTTP  9/21/2026 5:29:18 PM ::1 GET /_next/static/chunks/41u-6wrh3cc1o.css
 HTTP  9/21/2026 5:29:18 PM ::1 Returned 304 in 168 ms
 HTTP  9/21/2026 5:29:18 PM ::1 Returned 304 in 107 ms
 HTTP  9/21/2026 5:29:18 PM ::1 GET /_next/static/chunks/3s6nzrbk-8mnv.js
 HTTP  9/21/2026 5:29:18 PM ::1 GET /_next/static/chunks/19mx3mg6lkumu.js
 HTTP  9/21/2026 5:29:18 PM ::1 GET /_next/static/chunks/3kmozkq6tgqnz.js
 HTTP  9/21/2026 5:29:18 PM ::1 GET /_next/static/chunks/2l5x-zhm7488_.js
 HTTP  9/21/2026 5:29:18 PM ::1 GET /_next/static/chunks/turbopack-23uo424_7v2rd.js
 HTTP  9/21/2026 5:29:19 PM ::1 GET /_next/static/chunks/3fntmmi971322.js
 HTTP  9/21/2026 5:29:18 PM ::1 Returned 304 in 292 ms
 HTTP  9/21/2026 5:29:18 PM ::1 Returned 304 in 299 ms
 HTTP  9/21/2026 5:29:18 PM ::1 Returned 304 in 310 ms
 HTTP  9/21/2026 5:29:18 PM ::1 Returned 304 in 300 ms
 HTTP  9/21/2026 5:29:18 PM ::1 Returned 304 in 253 ms
 HTTP  9/21/2026 5:29:19 PM ::1 Returned 304 in 242 ms
 HTTP  9/21/2026 5:29:19 PM ::1 GET /_next/static/chunks/08h_lnmb0vpih.js
 HTTP  9/21/2026 5:29:19 PM ::1 GET /bsnu-logo.png
 HTTP  9/21/2026 5:29:19 PM ::1 GET /fms-logo.png
 HTTP  9/21/2026 5:29:19 PM ::1 GET /mood-digital-logo.png
 HTTP  9/21/2026 5:29:19 PM ::1 Returned 304 in 143 ms
 HTTP  9/21/2026 5:29:19 PM ::1 Returned 304 in 141 ms
 HTTP  9/21/2026 5:29:19 PM ::1 Returned 304 in 157 ms
 HTTP  9/21/2026 5:29:19 PM ::1 HEAD /
 HTTP  9/21/2026 5:29:19 PM ::1 HEAD /about/
 HTTP  9/21/2026 5:29:19 PM ::1 HEAD /agenda/
 HTTP  9/21/2026 5:29:19 PM ::1 HEAD /speakers/
 HTTP  9/21/2026 5:29:19 PM ::1 GET /tab-compass.png
 HTTP  9/21/2026 5:29:19 PM ::1 Returned 304 in 316 ms
 HTTP  9/21/2026 5:29:19 PM ::1 Returned 304 in 322 ms
 HTTP  9/21/2026 5:29:19 PM ::1 Returned 200 in 340 ms
 HTTP  9/21/2026 5:29:19 PM ::1 Returned 200 in 317 ms
 HTTP  9/21/2026 5:29:19 PM ::1 Returned 304 in 362 ms
 HTTP  9/21/2026 5:29:20 PM ::1 GET /__next._tree.txt?_rsc=Sdev7PUlRw12F58X
 HTTP  9/21/2026 5:29:20 PM ::1 GET /about/__next._tree.txt?_rsc=Sdev7PUlRw12F58X
 HTTP  9/21/2026 5:29:20 PM ::1 Returned 200 in 121 ms
 HTTP  9/21/2026 5:29:20 PM ::1 Returned 200 in 117 ms
 HTTP  9/21/2026 5:29:19 PM ::1 Returned 200 in 1075 ms
 HTTP  9/21/2026 5:29:20 PM ::1 GET /agenda/__next._tree.txt?_rsc=Sdev7PUlRw12F58X
 HTTP  9/21/2026 5:29:20 PM ::1 GET /speakers/__next._tree.txt?_rsc=Sdev7PUlRw12F58X
 HTTP  9/21/2026 5:29:20 PM ::1 Returned 200 in 55 ms
 HTTP  9/21/2026 5:29:20 PM ::1 HEAD /posters/
 HTTP  9/21/2026 5:29:20 PM ::1 Returned 200 in 150 ms
 HTTP  9/21/2026 5:29:20 PM ::1 HEAD /sponsors/
 HTTP  9/21/2026 5:29:20 PM ::1 Returned 200 in 147 ms
 HTTP  9/21/2026 5:29:20 PM ::1 Returned 200 in 100 ms
 HTTP  9/21/2026 5:29:20 PM ::1 HEAD /registration/
 HTTP  9/21/2026 5:29:20 PM ::1 GET /__next.__PAGE__.txt?_rsc=IbqYazZHyjXYH_Ld
 HTTP  9/21/2026 5:29:20 PM ::1 Returned 200 in 100 ms
 HTTP  9/21/2026 5:29:20 PM ::1 Returned 200 in 109 ms
 HTTP  9/21/2026 5:29:21 PM ::1 GET /posters/__next._tree.txt?_rsc=Sdev7PUlRw12F58X
 HTTP  9/21/2026 5:29:21 PM ::1 GET /sponsors/__next._tree.txt?_rsc=Sdev7PUlRw12F58X
 HTTP  9/21/2026 5:29:21 PM ::1 Returned 200 in 142 ms
 HTTP  9/21/2026 5:29:21 PM ::1 Returned 200 in 141 ms
 HTTP  9/21/2026 5:29:21 PM ::1 GET /registration/__next._tree.txt?_rsc=Sdev7PUlRw12F58X
 HTTP  9/21/2026 5:29:21 PM ::1 Returned 200 in 41 ms
 HTTP  9/21/2026 5:29:21 PM ::1 GET /about/__next.about.__PAGE__.txt?_rsc=-PmfjtzM0R4ONS4g
 HTTP  9/21/2026 5:29:21 PM ::1 GET /_next/static/chunks/0goy3ssicgvu7.js
 HTTP  9/21/2026 5:29:21 PM ::1 GET /agenda/__next.agenda.__PAGE__.txt?_rsc=_Ax_xXKa1oO7YPCl
 HTTP  9/21/2026 5:29:21 PM ::1 Returned 304 in 116 ms
 HTTP  9/21/2026 5:29:21 PM ::1 GET /speakers/__next.speakers.__PAGE__.txt?_rsc=qWCTo4RgRH8BGAOx
 HTTP  9/21/2026 5:29:21 PM ::1 Returned 404 in 367 ms
 HTTP  9/21/2026 5:29:21 PM ::1 Returned 404 in 340 ms
 HTTP  9/21/2026 5:29:21 PM ::1 Returned 404 in 240 ms
 HTTP  9/21/2026 5:29:21 PM ::1 GET /posters/__next.posters.__PAGE__.txt?_rsc=nbuqA5e5vlI63H5F
 HTTP  9/21/2026 5:29:21 PM ::1 Returned 404 in 53 ms
 HTTP  9/21/2026 5:29:22 PM ::1 GET /sponsors/__next.sponsors.__PAGE__.txt?_rsc=lld4PKbiEXO0PX8z
 HTTP  9/21/2026 5:29:22 PM ::1 GET /registration/__next.registration.__PAGE__.txt?_rsc=-rRYaKJ3OQ7qKqLK
 HTTP  9/21/2026 5:29:22 PM ::1 Returned 404 in 93 ms
 HTTP  9/21/2026 5:29:22 PM ::1 Returned 404 in 108 ms
 HTTP  9/21/2026 5:29:22 PM ::1 GET /agenda/
 HTTP  9/21/2026 5:29:22 PM ::1 Returned 200 in 54 ms
 HTTP  9/21/2026 5:29:23 PM ::1 GET /compass-logo.png
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 304 in 2 ms
 HTTP  9/21/2026 5:29:23 PM ::1 GET /_next/static/chunks/41u-6wrh3cc1o.css
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 304 in 7 ms
 HTTP  9/21/2026 5:29:23 PM ::1 GET /_next/static/chunks/3s6nzrbk-8mnv.js
 HTTP  9/21/2026 5:29:23 PM ::1 GET /_next/static/chunks/19mx3mg6lkumu.js
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 304 in 168 ms
 HTTP  9/21/2026 5:29:23 PM ::1 GET /_next/static/chunks/3kmozkq6tgqnz.js
 HTTP  9/21/2026 5:29:23 PM ::1 GET /_next/static/chunks/2l5x-zhm7488_.js
 HTTP  9/21/2026 5:29:23 PM ::1 GET /_next/static/chunks/turbopack-23uo424_7v2rd.js
 HTTP  9/21/2026 5:29:23 PM ::1 GET /_next/static/chunks/3fntmmi971322.js
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 304 in 80 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 304 in 122 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 304 in 121 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 304 in 119 ms
 HTTP  9/21/2026 5:29:23 PM ::1 GET /bsnu-logo.png
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 304 in 121 ms
 HTTP  9/21/2026 5:29:23 PM ::1 GET /fms-logo.png
 HTTP  9/21/2026 5:29:23 PM ::1 GET /_next/static/chunks/08h_lnmb0vpih.js
 HTTP  9/21/2026 5:29:23 PM ::1 GET /_next/static/chunks/0dqcc91hw--o_.js
 HTTP  9/21/2026 5:29:23 PM ::1 GET /mood-digital-logo.png
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 304 in 17 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 304 in 95 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 304 in 147 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 304 in 144 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 200 in 160 ms
 HTTP  9/21/2026 5:29:23 PM ::1 HEAD /
 HTTP  9/21/2026 5:29:23 PM ::1 HEAD /about/
 HTTP  9/21/2026 5:29:23 PM ::1 HEAD /agenda/
 HTTP  9/21/2026 5:29:23 PM ::1 HEAD /speakers/
 HTTP  9/21/2026 5:29:23 PM ::1 GET /tab-compass.png
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 304 in 28 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 304 in 28 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 304 in 28 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 200 in 24 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 304 in 22 ms
 HTTP  9/21/2026 5:29:23 PM ::1 GET /__next._tree.txt?_rsc=3AOHQTduX8R8iEgP
 HTTP  9/21/2026 5:29:23 PM ::1 GET /about/__next._tree.txt?_rsc=3AOHQTduX8R8iEgP
 HTTP  9/21/2026 5:29:23 PM ::1 GET /agenda/__next._tree.txt?_rsc=3AOHQTduX8R8iEgP
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 200 in 14 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 200 in 14 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 200 in 14 ms
 HTTP  9/21/2026 5:29:23 PM ::1 GET /speakers/__next._tree.txt?_rsc=3AOHQTduX8R8iEgP
 HTTP  9/21/2026 5:29:23 PM ::1 HEAD /posters/
 HTTP  9/21/2026 5:29:23 PM ::1 HEAD /sponsors/
 HTTP  9/21/2026 5:29:23 PM ::1 HEAD /registration/
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 200 in 148 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 200 in 107 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 200 in 105 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 200 in 48 ms
 HTTP  9/21/2026 5:29:23 PM ::1 GET /posters/__next._tree.txt?_rsc=3AOHQTduX8R8iEgP
 HTTP  9/21/2026 5:29:23 PM ::1 GET /sponsors/__next._tree.txt?_rsc=3AOHQTduX8R8iEgP
 HTTP  9/21/2026 5:29:23 PM ::1 GET /registration/__next._tree.txt?_rsc=3AOHQTduX8R8iEgP
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 200 in 96 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 200 in 95 ms
 HTTP  9/21/2026 5:29:23 PM ::1 GET /__next.__PAGE__.txt?_rsc=gitvYGcMqNeYqW0Z
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 200 in 96 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 200 in 4 ms
 HTTP  9/21/2026 5:29:23 PM ::1 GET /about/__next.about.__PAGE__.txt?_rsc=TJj_eEhwDnVVXtjN
 HTTP  9/21/2026 5:29:23 PM ::1 GET /agenda/__next.agenda.__PAGE__.txt?_rsc=iilaDUlvc_OgJKUZ
 HTTP  9/21/2026 5:29:24 PM ::1 GET /speakers/__next.speakers.__PAGE__.txt?_rsc=vXjLSP113jpBe4Wq
 HTTP  9/21/2026 5:29:24 PM ::1 GET /_next/static/chunks/0goy3ssicgvu7.js
 HTTP  9/21/2026 5:29:24 PM ::1 GET /posters/__next.posters.__PAGE__.txt?_rsc=M-FrlSXrmnRbpD5Z
 HTTP  9/21/2026 5:29:24 PM ::1 Returned 304 in 35 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 404 in 247 ms
 HTTP  9/21/2026 5:29:23 PM ::1 Returned 404 in 245 ms
 HTTP  9/21/2026 5:29:24 PM ::1 Returned 404 in 139 ms
 HTTP  9/21/2026 5:29:24 PM ::1 Returned 404 in 14 ms
 HTTP  9/21/2026 5:29:24 PM ::1 GET /sponsors/__next.sponsors.__PAGE__.txt?_rsc=kLXjaveZBvnA6wuW
 HTTP  9/21/2026 5:29:24 PM ::1 GET /registration/__next.registration.__PAGE__.txt?_rsc=OMa_EFGtQhpYslof
 HTTP  9/21/2026 5:29:24 PM ::1 Returned 404 in 193 ms
 HTTP  9/21/2026 5:29:24 PM ::1 Returned 404 in 4 ms
 HTTP  9/21/2026 5:29:25 PM ::1 GET /speakers/
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 200 in 28 ms
 HTTP  9/21/2026 5:29:25 PM ::1 GET /compass-logo.png
 HTTP  9/21/2026 5:29:25 PM ::1 GET /_next/static/chunks/41u-6wrh3cc1o.css
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 6 ms
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 4 ms
 HTTP  9/21/2026 5:29:25 PM ::1 GET /_next/static/chunks/3s6nzrbk-8mnv.js
 HTTP  9/21/2026 5:29:25 PM ::1 GET /_next/static/chunks/19mx3mg6lkumu.js
 HTTP  9/21/2026 5:29:25 PM ::1 GET /_next/static/chunks/3kmozkq6tgqnz.js
 HTTP  9/21/2026 5:29:25 PM ::1 GET /_next/static/chunks/2l5x-zhm7488_.js
 HTTP  9/21/2026 5:29:25 PM ::1 GET /_next/static/chunks/turbopack-23uo424_7v2rd.js
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 19 ms
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 13 ms
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 13 ms
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 13 ms
 HTTP  9/21/2026 5:29:25 PM ::1 GET /_next/static/chunks/3fntmmi971322.js
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 14 ms
 HTTP  9/21/2026 5:29:25 PM ::1 GET /_next/static/chunks/08h_lnmb0vpih.js
 HTTP  9/21/2026 5:29:25 PM ::1 GET /bsnu-logo.png
 HTTP  9/21/2026 5:29:25 PM ::1 GET /fms-logo.png
 HTTP  9/21/2026 5:29:25 PM ::1 GET /mood-digital-logo.png
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 17 ms
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 14 ms
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 12 ms
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 11 ms
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 13 ms
 HTTP  9/21/2026 5:29:25 PM ::1 GET /tab-compass.png
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 3 ms
 HTTP  9/21/2026 5:29:25 PM ::1 HEAD /
 HTTP  9/21/2026 5:29:25 PM ::1 HEAD /about/
 HTTP  9/21/2026 5:29:25 PM ::1 HEAD /agenda/
 HTTP  9/21/2026 5:29:25 PM ::1 HEAD /speakers/
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 150 ms
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 103 ms
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 104 ms
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 50 ms
 HTTP  9/21/2026 5:29:25 PM ::1 GET /__next._tree.txt?_rsc=e4kdpJ5IF1QMkzcO
 HTTP  9/21/2026 5:29:25 PM ::1 GET /about/__next._tree.txt?_rsc=e4kdpJ5IF1QMkzcO
 HTTP  9/21/2026 5:29:25 PM ::1 GET /agenda/__next._tree.txt?_rsc=e4kdpJ5IF1QMkzcO
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 200 in 15 ms
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 200 in 6 ms
 HTTP  9/21/2026 5:29:25 PM ::1 GET /speakers/__next._tree.txt?_rsc=e4kdpJ5IF1QMkzcO
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 200 in 10 ms
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 200 in 8 ms
 HTTP  9/21/2026 5:29:25 PM ::1 HEAD /posters/
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 200 in 6 ms
 HTTP  9/21/2026 5:29:25 PM ::1 HEAD /sponsors/
 HTTP  9/21/2026 5:29:25 PM ::1 HEAD /registration/
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 200 in 4 ms
 HTTP  9/21/2026 5:29:25 PM ::1 GET /__next.__PAGE__.txt?_rsc=CWlaD1ba2ROxeg9C
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 200 in 6 ms
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 200 in 7 ms
 HTTP  9/21/2026 5:29:25 PM ::1 GET /posters/__next._tree.txt?_rsc=e4kdpJ5IF1QMkzcO
 HTTP  9/21/2026 5:29:25 PM ::1 GET /sponsors/__next._tree.txt?_rsc=e4kdpJ5IF1QMkzcO
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 200 in 8 ms
 HTTP  9/21/2026 5:29:25 PM ::1 GET /registration/__next._tree.txt?_rsc=e4kdpJ5IF1QMkzcO
 HTTP  9/21/2026 5:29:25 PM ::1 GET /_next/static/chunks/0goy3ssicgvu7.js
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 200 in 11 ms
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 200 in 6 ms
 HTTP  9/21/2026 5:29:25 PM ::1 GET /about/__next.about.__PAGE__.txt?_rsc=Xh89iPsh_qzCeUaX
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 304 in 7 ms
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 404 in 10 ms
 HTTP  9/21/2026 5:29:25 PM ::1 GET /agenda/__next.agenda.__PAGE__.txt?_rsc=VnyLuDlmOr2wE4iL
 HTTP  9/21/2026 5:29:25 PM ::1 GET /speakers/__next.speakers.__PAGE__.txt?_rsc=c7QYQroZJluepMYw
 HTTP  9/21/2026 5:29:25 PM ::1 Returned 404 in 6 ms
 HTTP  9/21/2026 5:29:25 PM ::1 GET /posters/__next.posters.__PAGE__.txt?_rsc=M0LowVq7hIPkNqnd
